"text","intent","sentiment"
"min klo order d sni bs d prkya kn bwt resi otomatisnya? gw bkl bli kodi klo layanannya cpet","inquiry","neutral"
"Jangan smpe lu tulis hrga di paket y! gw ini dropshipper, nti cust gw pda ngamuk! teliti makanya","order","negative"
"gw mw pke resi shope nti d krm k WA, lu tggal print aja, bs gkk? jwb cpet w lgi buru2","inquiry","negative"
"klo mw langganan dropship dsni adminnya bs gercep gk? w udh cpe sm dprshipper yg llet","inquiry","negative"
"Min proses resi otomatis gw gmn? blm d scan y sm kurir? tlng pntau dng gw kan bli byak dsni","inquiry","negative"
"pket yg k dpsar gw dprship, jgn taro nma mu! klo ktauan nma lu nti g bkal order lg d sni","order","negative"
"Tlong y min white label d utamakan klo w order! udh tau w bli grosir msh aja kdang lpa nma pengirim","complaint","negative"
"Bsa support resi otomatis tiktok g? klo gbsa ktawan bgt gk niat jualan, pdhal gw mw ambil partai","inquiry","negative"
"gw dropship 5 pesanan hr ini, resi w dftarin d bwh ya. jgn d tnda2 lngsung bungkus dng","order","neutral"
"min jgn cma baca doang dng chat gw, ini mslh resi otomatis dprshipnya gmn? krm hr ini bsa gk??","inquiry","negative"
"sy krm file resi otomatis pke pdf y, prin lngsung n tempel! awas y klo ktuker, pusing w nti","order","neutral"
"Min gw mw ngambil partai nih 50 kodi, dskonnya brpa? jgn d samain kyk ecer dng w kn bli byk","inquiry","neutral"
"klo w bli 10 lusin hrga bs digoyang gkk? w kn reseller hrusnya dpt hrg mrng lha msa hrg norml","inquiry","negative"
"Eh min ksh hrga grosir yg bner dng, di sbelah lbih murh tuh! klo mo gw ttp dsni ksh w diskon lgi","inquiry","negative"
"W mw ajuin hrga partai bwt item no 5, kn gw bli kodi lgsung. cpt acc dng jgn lama kerjanya","order","negative"
"min diskon dng bwt pmbelian lusinan! w d sni kan lngganan boss!! masa hrga segitu2 aja g turun","inquiry","negative"
"gw mw checkout 500 pcs nih bos, free ongkir n diskon dng masa ngga dpt apa2? buruan acc!!","order","negative"
"Grosiranny msh bs kurg g min? w mo order dlm jmla bsar kl mw lu untung hrga d kurgin y","inquiry","neutral"
"min mw order brg A 30 lusin B 20 lusin, tlng totalkan pke hrg trmurah lu sbg pmasok gw","order","neutral"
"Eh harga lu knp naek mlu?? gw jd susah jualan nih lbih untung ngambil grosir tpt lain klo gni!!","complaint","negative"
"mohon maaf, ini klo pmbelian partai besar dpt potongn tmbhan gk? hrga cuman beda rbu pr pcs g krsa","inquiry","neutral"
"Min gw mw pesen lg partai cpa dng d ksh vocer yg gedean dkit! w udh ngsh lu pmsukan byk nih","order","negative"
"ksh list hrg kodi n lusinan skrg min, w mw lhat dlu lu gila bner g hrganya, kl ccok w angkut smua","inquiry","negative"
"gw dh transfr bwt pmbelian grosir 15 kodi. bntu bonusin brg ap gtu kek kyak d toko lnjutan","order","neutral"
"hrg sgini bwt brp lusin min? w mnt hrga speaial bwt w doang dong jgn d samain sm pmbeli eceran","inquiry","negative"
"Knp hrg lusinan cma potong ceban? gk niat bgt jualan! gw mw diskon partai kl egk bkal pindah gw","complaint","negative"
"min nnti kl w pesen 100 lusin gw d ksh potongan yg lbih logis gk? d tggu confirmasinya sblm w ke lapak ln","inquiry","neutral"
"Bos hrga partai nya d goyang dikit lha! pusing w byr ongkir jg, d kasih murah nnti w borong smua d gudang lu","order","negative"
"gw udh order grosir y, buru krm dng w g sbr mw pajang nih. jgn pake telat!!","order","negative"
"Brapa kl ambl 50 lusin?? bsa lbih murh kn dri pd etalase?? lgsung wa gw klu ada hrga hancur!!","inquiry","neutral"
"min hrga d diskon g klu w ambil partai? tmen w kmrn d ksih lbih murh w mnta sgitu jg dng!!","inquiry","negative"
"gw dpt hrg sgini kl bli grosir lma amat balik modalnya! kurangin lagii g? atw sy cut sbg supplier!!","complaint","negative"
"pesenan lusinan w d tmbahin dng sampelnya. kn w blik modaly pke ini, lu hrus suprt rseller dng","order","neutral"
"Min tlong cek brg brp harga nett bwt partai 10rbu pcs?? jwb cpet w gk byk wktu tnggu kmu rep","inquiry","negative"
"W mw beli grosir tapi knp g dpt subsidi ongkir?? yg bner aje boss!! d kordinasiin dl bs nggk","complaint","negative"
"hrga reseller dpt disc brp kl per bln nmbus target?? gw bkal hbsin stok lu kl lu main mrrah dng","inquiry","neutral"
"Gmn sih lu min, gw udh jnji sm cust klo brg ready mlh stok lu hbs! kl mw jdi grosir stok bykin dng!","complaint","negative"
"woi msa brg cpet bgt hbsnya?? gw br mo order 10 lusin, ksong lgi, kcewa w jd rseller tko ini!","complaint","negative"
"Ini stok msa d batesin lgi?? w mo bli partai msa g bsa lbih dri 5 kodi! ksel w rda cpet d penuhin dng","complaint","negative"
"min kpn ready lagi nih brg?? sy mo jualin lg ni nungguin rstock lu lma bgt, ilang deh cust gw","inquiry","negative"
"knape wrna htam sllu abis?? lu bs prekdiksi g sih yg pda laku? gw mw order lusinan cuman ad pink doang!","complaint","negative"
"Restock kpn ini brg best selernya? g niat bgt lu, hrsnya jd supliyer tuh nyetokin yg bnyak biar w bsa jualan","complaint","negative"
"Min parh bgt, kmrn w lhat msih ad 100 skrg 0, ngga lu simpenin buat lngganan?? sy kan sering bli kodi!","complaint","negative"
"Sering bgt hbs stokny ksel w lhatny! w udh ngsh janji k cust mlh restoknya ngaret. g bnr l d krja","complaint","negative"
"stok abis lgi hbs lgi!! w udh promoin trnyt ksong, rugi y w jdny! cb ksih info dlu kl mau abis","complaint","negative"
"Cpt tmbh kuota stok y d etalase, w mo check out bnyak npa gbsa?? ribet amats bli partai dsni","complaint","negative"
"min lu kpan restok d dlm jmla grosir? ud g ad yg mna2 gw cari, lmyan rugi g jualn hri inii!","inquiry","negative"
"Eh klu lu jd suppplier brg dong tlong brg bnykin jgn pda dikit, giliran mw bli partai hbs mlulu","complaint","negative"
"Bsa nggk sih kl hbs stok cpet2 pabrikasi lg?? llet dng lu w nunggu stngah bln g ada brg msk!!","complaint","negative"
"stok udh ready y?? bs khsusi w 20 lusin g tnpa trbtas bwt checkout hri ini? tlong atur!","inquiry","neutral"
"woi masa w hr pke akal byr dpt brgnya?? gk ad sistem PO buat yg grosir ap?? parh lu jdi tko","complaint","negative"
"min lu nyimpen stok gk buat gw?? ud w wa dri pgi mnta d sisa2in mlh ldes smua! ksel jdiny","complaint","negative"
"kl restock cuman 2 kodi gksh d promoin bos, rseller pda brbut! bkin dng 100 kodi gtu pr hri!!","complaint","negative"
"Knp stok cm brtahan 5 jam? rseller pd marah lh g dpt krm trus d tko gw. cpt prbnyak pabriknya","complaint","negative"
"Stok habis trs mnurut w g baik bt bnsnis gw, hrsa lu pny sistem booking dng bwt bli grosir!","complaint","negative"
"min kl mw jdi pemasok gw sediain y min 50 lusin k mnimal d gudng. masa w order ttp ksong","complaint","negative"
"Parah brg ini jg hbis? w rsa d tko ln slalu rd, knpa dsni mlu yg ksong pdhl dsni hrg ny bgs ksel deh","complaint","negative"
"Cpet bls kpn bs po lg n d krm partai?? w lgi rme order n kmu msh restok yag lma g bner ni!!","inquiry","negative"
"stok sllu g bsa nampung prmntaan gw, d ushain po bsa g bwt w kusus order smpai 1k pcs lgsung??","inquiry","negative"
"Gni lha kl jd dropshiper ngandelin tko yg stokny g konsis, w jd clak bnykk mnta rfund sbel y min w jd tko!","complaint","negative"
"stok d tmbh wmw order rbu pcs g mw kl cman ratusn. kl bsa krm hr ini g pke ngaret sttus brg ksong","complaint","negative"
"Woi pket gw yg 10 lusin udh krm blm? jgn kyak kmrn lama bgt nyampe nya! sy byr pk uang ini boss","inquiry","negative"
"Min proses resi gw cpt dng, udh w check out nih kodi2an, pstiin packingny aman gmw tny mlonyo!","order","negative"
"Gmna status pesanan w yg partain tuh?? msh d kemas aj udh dri pgi! cpet suruh tmen lu kerja dng!","complaint","negative"
"Pket brkoli koli gw rda penyok nih dusnya! awas kl dalemny cacat y w return smua partainya!!","complaint","negative"
"Tlong kl mw krm lusinan jgn d banting y k kurir, ksih stikr fragil. gw mw smua smpe dgn mlus buat w jwl lgi!","order","neutral"
"Min kpn pket besar w dpik up?? jgn cma trima duit ny aj udh, proses y llet. hrus tggung jwb boss","inquiry","negative"
"eh yg gw pesen td pke resi kargo y brp kodi tdi? bsa jln hri ini nggk?! w gk sk nunggu gajlas bgt","inquiry","negative"
"Pketan gw ad yg nyasar nggk resinya?? w ngrm byk d prshin nma n alt sllu beda! kl ktuker w abis y l","complaint","negative"
"W dh prmisi mw bli partai, n ktnya bs d krm smlem. ko hri in msih d tko?!! lu g niat bsns l sm w!","complaint","negative"
"Min tlg ftoin brg w yg 50 kg sblum d paking, w bsa trust w udh bli sgini kl emg bgus ftonya!!","order","neutral"
"resi kargo buat gw blm nyala min, lu bnern krm ngga kodi2an itu?? msa bs cma muter d gudg dng cpet pntau!","inquiry","negative"
"Packing dng yg bner!! sllu g pke kardus pdhal w beli cuku partai brr gni! jgn plit bgt kl jd supplr","complaint","negative"
"min sgra update k kargo w br msk 5 dr 10 resi. g brner y krm brg gw jd cemas sm smua transaks w dsni!","complaint","negative"
"Udh y jgn smpe ad brg ngkrang dri order d lsuin, hitng y yg bner w jd dropship g mw malu sm cstmer!","order","negative"
"Ini bsa g sih kl cpetan krim drpd cma bcas chat, w ud order mhl2 bwt nyetok w d kargo!!","complaint","negative"
"tlg pstiin nnti pmbelian d dlm kwintnsi brsih tnpa ccat w bkl tmbah byk lgi order hriini klu puass","order","neutral"
"Min jgn pke lma, pket rseller ud pd d rkues kl blm krm w rfund smua!! gw hbs pnybarna!","complaint","negative"
"Gw bl pke ekspdisi instan buat yg d jkt, knp msih blm k angkt kurir? krja yg lbih tlit dng boss, gw ud byr jg!","inquiry","negative"
"Brapa klian g tlit kl mskn order d partai brp y! w jd tk tggnjwab dng, bs d cb lbh prfesioanl dng!!","complaint","negative"
"Min hri ni krm psti! w ttep d pantau lu kl g bs brg smpe bsok d prabrik! sy pgang y janji lw pket dsni!!","order","negative"
"Knp smlm g jln resiny?? seler ny mls kh, gw jd g jln tko ny cm gr2 hbs wktu dtgguin prsesn dlu!","complaint","negative"
"min sblm g tdr bsk pstikan brg d krm partaik, kl y blm jwb cpet sbln g w d tk w bwa cust smua!!","order","negative"
"packing kn tgas lw n hrp di percaaattt bnyk rslerr bl y sm lu d g ni l y kl bli grsir d kcewain!!","complaint","negative"
"Pketny blm nyampe min, ad ngga mslh sm tko? pntau kargonny jgn diem muluu udh g krm lwat wktu l y boss!!","inquiry","negative"
"G nrmal pket sbsar n sbnyak kodi w yg w psen msih g jls sttus d g! w brhrp lw d tgung njab jgn psing cpet!!!","complaint","negative"
"P P P P P P woy min bgn kmana sih l","other","negative"
"P P P admin tdr ya?? jwb cpet w ada prlu","inquiry","negative"
"P p p p p p bles dongg urgent nih","other","negative"
"P P P P WOY ADMIN BANGUN DONG D CHAT G D BLS","other","negative"
"p p p min bles dong sy mw order skrg jg!","order","negative"
"P P P P P P P P P gila lma bgt gda yg jga tko ap??","complaint","negative"
"p p p woy admin tlong bls cpet pnting bgtt!!","inquiry","negative"
"P P P P P bgn woy jgn tdr mlu kyak org mti","other","negative"
"P P P mna nih adminnya dr tdi d chat d cwekin doang","complaint","negative"
"P P P P bles keles urgent ni mo ganti almt","order","negative"
"P p p p bgun minn g laku tko l kl layanannya gni","complaint","negative"
"P P P P p p p woy d bca keles chat w jgn dtumpuk","other","negative"
"p p p admin dh bngun lum? mw tny stookk","inquiry","negative"
"P P P P P WOY ADMIN TDR Y L","other","negative"
"P p p p min fast respon dng ud mlem ni sy g bs tdr ngguin","inquiry","negative"
"P P P P woy bls dng bth bgt infonya skrg gmw bsk","inquiry","negative"
"P P P P gmn si tko in jam sgni g ad org","complaint","negative"
"P p p p p p bgn dong min ksel bgt dtgguin dr tdi","other","negative"
"P P P bls dong Urgent nihh mw komplain brg rsk","complaint","negative"
"P P P P P P P P udh jm brp nih msih blm d bls","other","negative"
"p p p p woy g niat jualan y jam sgni gk bsa rep chat","complaint","negative"
"P P P min bles sy mw byar tp msh bngung ukuranny","inquiry","negative"
"P P P woy bls w ud tf nih jgn dbwa lari ya","order","negative"
"p p p p p bngun woy cpet d bles tnya hrga aj lma","inquiry","negative"
"P P P P P P P WOYYY BLES","other","negative"
"WOY ADMIN BANGUN URGENT NIH BLS DONG","other","negative"
"CEPETAN BLS DONG SY MAU CANCEL GMW TAU SBLM D KRM","order","negative"
"MIN BLES DONGG SY MW TNYA STOK NY REDY GK BWT BSK PG??","inquiry","negative"
"PARAH BGT CHAT DARI JAM 1 MLM G D BLS2 SAMPE SKRG","complaint","negative"
"WOY JAWAB DONG P P P P P P URGENT","other","negative"
"BLES DNG W MW ORDER BUAT D PAKE BSG SORE BISA GAK??","order","negative"
"ADMIN NY KMANA SIH?? BNGUN WOY ORG MW BLI JGA","inquiry","negative"
"WOY GILA YA LAMA BGT BLESNYA GAK ADA CS SHIFT MLM APA?!","complaint","negative"
"URGENT MIN BLS SKRG JG! MW TMBH ORDERAN PKE INSTAN","order","negative"
"MINN BNGUNN SY SLH TULIS ALAMAT P P P P","order","negative"
"LAMA BGT GAK JLS NIH TOKO BLES CHAT W WOYYY","complaint","negative"
"WOY BLS CHAT W, W MO KMPLAIN BRG KURANG P P P P","complaint","negative"
"HEH ADMIN BLS DONG JGN CUEK BGT JDI ORANG KSEL SY","complaint","negative"
"P P P P WOY BGN BLES CHAT URGENT MO PKE COD","order","negative"
"MIN URGENT NIH BLES DNG KNP RESI W G JALAN DARI TADI","inquiry","negative"
"WOY CEPET BLS GW G BS TDR MIKIRIN PAKET GW KMANA","inquiry","negative"
"BANGUN WOYY ADMIN TOKO GA JLS LAMA BGT BLESNYA","complaint","negative"
"BLS DONG MIN SY MW TNYA UKURAN BAJU BWT ANAK URGENT BSK D PAKE","inquiry","negative"
"WOY BLES CHAT W, W MAU BLI BRG LU NIH G BUTH DWIT L??","order","negative"
"URGENT DONG MIN BNTU CENCELL PSNAN W YG TADI","order","negative"
"MIN GILA LU LAMA BGT BLS CHAT, JAM SGINI MASA UDH TDR","complaint","negative"
"WOY ADMIN BANGUN P P P P","other","negative"
"BLES CEPET SY UDH D DEPAN ATM MAU TF TPI KRG JELAS","inquiry","negative"
"WOYY URGENT BLS DONGG P P P P","other","negative"
"ADMINNYA MATI YA LMA BGT BLESNYA WOY P P P P P","complaint","negative"
"Min tdr trus y? gk mw jualan ap gmn ni jam 2 pgi blm dbles","complaint","negative"
"Gila ni tko, jam 1 mlm dh d chat gda yg rply pny cs mles2 bgt","complaint","negative"
"Woy admin bgn dong udh pagi buta nih bles chat w keles","other","negative"
"Admin ny sibuk mlimpi kli y smpe gk bsa rply chat cstumer","complaint","negative"
"P P P bgn dng jgn tdr mlu cpet kyak tko sblh tuh 24 jm layananya","other","negative"
"Jam sgini dh gda org y? parh bgt klo ad prlu urgent mo cancel gmn","order","negative"
"Heh bls dong gsh sombong l tggal ngetik aja lma bgt gmw laku y hri ni","complaint","negative"
"Woy tdr y min? msa gda cs yg sip mlm sih parah bner layananny","complaint","negative"
"Min bangunnnnnnn sy mw rbah ukran ni mumpung blm pgi hrus dbles!!","order","negative"
"Jam sgni hrusny ada yg jaga woy! tko pnjualnny gd tpi pelayananya ampas","complaint","negative"
"Woy bngun sy mnta rfund kl g dbles2 smpe jm 3 pgi ksel bgt dcuekin","complaint","negative"
"P p p p admin kbo y tdrny pules bgt ngga dnger ap w udh chat byak","other","negative"
"Ni tko niat jwlan g sih dr mlm ampe pgi ksong mlu cs ny","complaint","negative"
"Woy admin jgn tdr chat w numpuk tuh blm d tnggepin dr tdi mlm cpetn","complaint","negative"
"Halo tko ap kburan nih kok sepi bgt d bls dng admin woyyy","complaint","negative"
"P P P w udh byr nih woy cptn d prses g sh nunggu smpe l bngun dh","order","negative"
"Masa hrus w spam dl biar d bles y tko lma bgt respnya g kyak yg ln","complaint","negative"
"Woy bles dng gw mw nanya stok nih urgent bsok jm 6 pgi hrss d pke prcuma chat l g d bls","inquiry","negative"
"Tdr lu min?? parh jm sgt dh sepi klo mw blj jam mlm jd gk bs kan!","complaint","negative"
"Min woyy bngun bls pesen w dr td w d cuekin parh lh layanany 0 bsar","complaint","negative"
"P P P P bles keles w cm mw pstiin brg w amab nggk d krm bsok l mlh tdr","inquiry","negative"
"Admin lgi molor y cpet bngun w mnta info jgn jualan tp mlah d tggal tdr","inquiry","negative"
"Woy cptan bles pnting bgt ini w mo ngmg soal pketaan dtgguin sush rep","inquiry","negative"
"Bles dng jgn ky tko tutup sy tgu n gkbsa tdur bwt hrg doang d reps mlm in","inquiry","negative"
"P P P P P mning w pindah tko j dh dsni adminny ky patung tdr trs","complaint","negative"
"WOY P P P P P P P KMANA NIH","other","negative"
"BLES DNG ADMINNYA CUEK BGT SY UDH TF P P P P","order","negative"
"ADMIN BNGUNNN URGENT BANGETT INI MAU BATALIN PSNAN","order","negative"
"P P P P P bles min p p p p lma bgt g lgi d dpn lp jg psti rep aj gmw","complaint","negative"
"Woy cpetn bles g bkal d ksih bintang 5 kl laynany sperti mayat gni","complaint","negative"
"P P P P JGN TDR DLU MIN SY MW TF BNTAR LGI BLS DNG REK NYA","inquiry","negative"
"Min woy p p p p p bles cpet sy kjar tmbhn discunt d aplikasi cpet bls!!","inquiry","negative"
"P P P P min mna min gmw jwb y ud mlm jg w msih bli g bs d lyani kah!!","complaint","negative"
"WOY GILA Y CHAT GW SMPE RBUAN HURUF G D BACA SAMA LU","complaint","negative"
"p p p bngun woiii mw nanya brg y mna aj yg redy w cpet plih","inquiry","negative"
"P p p p p P P p P P admin kmana aaja c dr jam 12 ngga bles2","complaint","negative"
"Woy bngun dong p p p p p admin ny lelet bgt","other","negative"
"URGENT MIN BLS SKRG JG W MAU PROTES BRG W SLH WARNA P P P","complaint","negative"
"P P P BLES WOY BLES GAK GW LAPORIN Y TKO L LAMA2 MS MINTA RPLY SSUSAH IN","complaint","negative"
"MIN BNGUN DNG URGENT BGT BWT BESOK BISA KRM PAGI GAK P P P P P","inquiry","negative"
"Woy mna jwbn lu kta y bs krm instn jm pgi tpi w chat skrg g ad yg rep","complaint","negative"
"P P P P P Woy admin bles dng w jdi ragu bli kl tkonya lelet rplyn gni","inquiry","negative"
"WOYY BANGUN MIN P P P P W MO CANCEL POKOKNY SBLM BSOK LU KRM!!","order","negative"
"p p p jwb woy w mnta nota pembelian y krm skrg dng","inquiry","negative"
"P p p p p admin p p p bngun p p p p p bls chat sy woy","other","negative"
"WOY CEPET BLS DNG URGENT BGT INI MW TNY UKURAN BAJU NTI P P P","inquiry","negative"
"Min bngun g hri udh mo bsk msih j g bles2 chat l d rply pnjng w tungguin dng lma bnr y ksel","complaint","negative"
"P P P P WOY BANGUN CUEK AMAT LU MW DUIT GW NGGA SIH","order","negative"
"Bles donng p p p p sy mw tmbah ordrr brapa jg y hrga g d bls si gmn mw d ambl brg tsb","order","negative"
"WOY ADMIN P P P P P LAMA BGT BLESNYA GAK GUA JDIIN BELI DI LU NTI","complaint","negative"
